Site_name,Site_location,Site_code,Replicate,Sieve_size_mm,Condition,Species_code,Species_name,Abundance
Apollo_Bay,DEntrecasteaux,IPHC28,2,1.4,Live,MGR1,Retusa atkinsoni,0
Apollo_Bay,DEntrecasteaux,IPHC28,2,1.4,Live,Gazameda gunnii,#N/A,0
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Dead,MPX55,Corbula gibba,41
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Dead,MPV4,Timoclea sp.4,28
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Dead,MPX15,Hiatella australis,14
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Dead,MPV1,Placamen placidum,2
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Dead,MGN1,Nassarius nigellus,0
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Dead,MPX14,Channelaxinus adelaideanus,0
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Dead,MPX8,Pratulum thetidis,3
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Dead,MPV3,Tawera gallinula,0
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Dead,MPX26,Theora lubrica,1
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Dead,MPX23,Fulvia tenuicostata,1
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Dead,MPX27,Plectodon brazieri,4
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Dead,MPX28,Neotrigonia margaritacea,1
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Dead,MPX9,Myadora albida,2
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Dead,MGR1,Retusa atkinsoni,0
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Dead,Gazameda gunnii,#N/A,0
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Live,MPX55,Corbula gibba,4
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Live,MPV4,Timoclea sp.4,0
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Live,MPX15,Hiatella australis,0
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Live,MPV1,Placamen placidum,0
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Live,MGN1,Nassarius nigellus,0
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Live,MPX14,Channelaxinus adelaideanus,0
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Live,MPX8,Pratulum thetidis,0
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Live,MPV3,Tawera gallinula,0
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Live,MPX26,Theora lubrica,6
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Live,MPX23,Fulvia tenuicostata,0
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Live,MPX27,Plectodon brazieri,0
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Live,MPX28,Neotrigonia margaritacea,0
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Live,MPX9,Myadora albida,0
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Live,MGR1,Retusa atkinsoni,0
Apollo_Bay,DEntrecasteaux,IPHC28,2,1,Live,Gazameda gunnii,#N/A,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Dead,MPX55,Corbula gibba,10
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Dead,MPV4,Timoclea sp.4,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Dead,MPX15,Hiatella australis,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Dead,MPV1,Placamen placidum,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Dead,MGN1,Nassarius nigellus,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Dead,MPX14,Channelaxinus adelaideanus,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Dead,MPX8,Pratulum thetidis,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Dead,MPV3,Tawera gallinula,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Dead,MPX26,Theora lubrica,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Dead,MPX23,Fulvia tenuicostata,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Dead,MPX27,Plectodon brazieri,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Dead,MPX28,Neotrigonia margaritacea,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Dead,MPX9,Myadora albida,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Dead,MGR1,Retusa atkinsoni,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Dead,Gazameda gunnii,#N/A,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Live,MPX55,Corbula gibba,2
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Live,MPV4,Timoclea sp.4,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Live,MPX15,Hiatella australis,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Live,MPV1,Placamen placidum,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Live,MGN1,Nassarius nigellus,1
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Live,MPX14,Channelaxinus adelaideanus,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Live,MPX8,Pratulum thetidis,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Live,MPV3,Tawera gallinula,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Live,MPX26,Theora lubrica,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Live,MPX23,Fulvia tenuicostata,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Live,MPX27,Plectodon brazieri,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Live,MPX28,Neotrigonia margaritacea,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Live,MPX9,Myadora albida,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Live,MGR1,Retusa atkinsoni,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,4,Live,Gazameda gunnii,#N/A,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Dead,MPX55,Corbula gibba,1
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Dead,MPV4,Timoclea sp.4,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Dead,MPX15,Hiatella australis,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Dead,MPV1,Placamen placidum,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Dead,MGN1,Nassarius nigellus,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Dead,MPX14,Channelaxinus adelaideanus,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Dead,MPX8,Pratulum thetidis,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Dead,MPV3,Tawera gallinula,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Dead,MPX26,Theora lubrica,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Dead,MPX23,Fulvia tenuicostata,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Dead,MPX27,Plectodon brazieri,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Dead,MPX28,Neotrigonia margaritacea,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Dead,MPX9,Myadora albida,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Dead,MGR1,Retusa atkinsoni,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Dead,Gazameda gunnii,#N/A,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Live,MPX55,Corbula gibba,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Live,MPV4,Timoclea sp.4,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Live,MPX15,Hiatella australis,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Live,MPV1,Placamen placidum,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Live,MGN1,Nassarius nigellus,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Live,MPX14,Channelaxinus adelaideanus,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Live,MPX8,Pratulum thetidis,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Live,MPV3,Tawera gallinula,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Live,MPX26,Theora lubrica,1
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Live,MPX23,Fulvia tenuicostata,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Live,MPX27,Plectodon brazieri,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Live,MPX28,Neotrigonia margaritacea,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Live,MPX9,Myadora albida,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Live,MGR1,Retusa atkinsoni,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2.8,Live,Gazameda gunnii,#N/A,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Dead,MPX55,Corbula gibba,6
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Dead,MPV4,Timoclea sp.4,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Dead,MPX15,Hiatella australis,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Dead,MPV1,Placamen placidum,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Dead,MGN1,Nassarius nigellus,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Dead,MPX14,Channelaxinus adelaideanus,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Dead,MPX8,Pratulum thetidis,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Dead,MPV3,Tawera gallinula,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Dead,MPX26,Theora lubrica,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Dead,MPX23,Fulvia tenuicostata,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Dead,MPX27,Plectodon brazieri,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Dead,MPX28,Neotrigonia margaritacea,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Dead,MPX9,Myadora albida,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Dead,MGR1,Retusa atkinsoni,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Dead,Gazameda gunnii,#N/A,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Live,MPX55,Corbula gibba,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Live,MPV4,Timoclea sp.4,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Live,MPX15,Hiatella australis,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Live,MPV1,Placamen placidum,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Live,MGN1,Nassarius nigellus,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Live,MPX14,Channelaxinus adelaideanus,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Live,MPX8,Pratulum thetidis,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Live,MPV3,Tawera gallinula,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Live,MPX26,Theora lubrica,7
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Live,MPX23,Fulvia tenuicostata,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Live,MPX27,Plectodon brazieri,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Live,MPX28,Neotrigonia margaritacea,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Live,MPX9,Myadora albida,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Live,MGR1,Retusa atkinsoni,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,2,Live,Gazameda gunnii,#N/A,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Dead,MPX55,Corbula gibba,4
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Dead,MPV4,Timoclea sp.4,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Dead,MPX15,Hiatella australis,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Dead,MPV1,Placamen placidum,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Dead,MGN1,Nassarius nigellus,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Dead,MPX14,Channelaxinus adelaideanus,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Dead,MPX8,Pratulum thetidis,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Dead,MPV3,Tawera gallinula,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Dead,MPX26,Theora lubrica,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Dead,MPX23,Fulvia tenuicostata,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Dead,MPX27,Plectodon brazieri,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Dead,MPX28,Neotrigonia margaritacea,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Dead,MPX9,Myadora albida,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Dead,MGR1,Retusa atkinsoni,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Dead,Gazameda gunnii,#N/A,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Live,MPX55,Corbula gibba,1
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Live,MPV4,Timoclea sp.4,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Live,MPX15,Hiatella australis,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Live,MPV1,Placamen placidum,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Live,MGN1,Nassarius nigellus,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Live,MPX14,Channelaxinus adelaideanus,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Live,MPX8,Pratulum thetidis,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Live,MPV3,Tawera gallinula,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Live,MPX26,Theora lubrica,6
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Live,MPX23,Fulvia tenuicostata,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Live,MPX27,Plectodon brazieri,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Live,MPX28,Neotrigonia margaritacea,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Live,MPX9,Myadora albida,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Live,MGR1,Retusa atkinsoni,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1.4,Live,Gazameda gunnii,#N/A,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Dead,MPX55,Corbula gibba,4
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Dead,MPV4,Timoclea sp.4,2
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Dead,MPX15,Hiatella australis,3
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Dead,MPV1,Placamen placidum,1
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Dead,MGN1,Nassarius nigellus,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Dead,MPX14,Channelaxinus adelaideanus,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Dead,MPX8,Pratulum thetidis,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Dead,MPV3,Tawera gallinula,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Dead,MPX26,Theora lubrica,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Dead,MPX23,Fulvia tenuicostata,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Dead,MPX27,Plectodon brazieri,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Dead,MPX28,Neotrigonia margaritacea,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Dead,MPX9,Myadora albida,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Dead,MGR1,Retusa atkinsoni,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Dead,Gazameda gunnii,#N/A,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Live,MPX55,Corbula gibba,7
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Live,MPV4,Timoclea sp.4,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Live,MPX15,Hiatella australis,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Live,MPV1,Placamen placidum,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Live,MGN1,Nassarius nigellus,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Live,MPX14,Channelaxinus adelaideanus,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Live,MPX8,Pratulum thetidis,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Live,MPV3,Tawera gallinula,2
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Live,MPX26,Theora lubrica,12
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Live,MPX23,Fulvia tenuicostata,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Live,MPX27,Plectodon brazieri,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Live,MPX28,Neotrigonia margaritacea,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Live,MPX9,Myadora albida,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Live,MGR1,Retusa atkinsoni,0
Apollo_Bay,DEntrecasteaux,IPHC28,3,1,Live,Gazameda gunnii,#N/A,0
Petchys_Bay,Huon,IPHC31,1,4,Dead,MPX55,Corbula gibba,112
Petchys_Bay,Huon,IPHC31,1,4,Dead,MPN1,Ennucula obliqua,0
Petchys_Bay,Huon,IPHC31,1,4,Dead,MGN1,Nassarius nigellus,1
Petchys_Bay,Huon,IPHC31,1,4,Dead,MPX26,Theora lubrica,0
Petchys_Bay,Huon,IPHC31,1,4,Dead,MPX8,Pratulum thetidis,0
Petchys_Bay,Huon,IPHC31,1,4,Dead,MPX23,Fulvia tenuicostata,0
Petchys_Bay,Huon,IPHC31,1,4,Dead,MPX15,Hiatella australis,0
Petchys_Bay,Huon,IPHC31,1,4,Dead,MPX27,Plectodon brazieri,0
Petchys_Bay,Huon,IPHC31,1,4,Dead,MPV3,Tawera gallinula,0
Petchys_Bay,Huon,IPHC31,1,4,Dead,MPX9,Myadora albida,0
Petchys_Bay,Huon,IPHC31,1,4,Dead,MPV4,Timoclea sp.4,0
Petchys_Bay,Huon,IPHC31,1,4,Dead,MGD1,Diala suturalis,0
Petchys_Bay,Huon,IPHC31,1,4,Dead,MGP11,Pyramidellid sp.11,0
Petchys_Bay,Huon,IPHC31,1,4,Live,MPX55,Corbula gibba,0
Petchys_Bay,Huon,IPHC31,1,4,Live,MPN1,Ennucula obliqua,0
Petchys_Bay,Huon,IPHC31,1,4,Live,MGN1,Nassarius nigellus,0
Petchys_Bay,Huon,IPHC31,1,4,Live,MPX26,Theora lubrica,0
Petchys_Bay,Huon,IPHC31,1,4,Live,MPX8,Pratulum thetidis,0
Petchys_Bay,Huon,IPHC31,1,4,Live,MPX23,Fulvia tenuicostata,0
Petchys_Bay,Huon,IPHC31,1,4,Live,MPX15,Hiatella australis,0
Petchys_Bay,Huon,IPHC31,1,4,Live,MPX27,Plectodon brazieri,0
Petchys_Bay,Huon,IPHC31,1,4,Live,MPV3,Tawera gallinula,0
Petchys_Bay,Huon,IPHC31,1,4,Live,MPX9,Myadora albida,0
Petchys_Bay,Huon,IPHC31,1,4,Live,MPV4,Timoclea sp.4,0
Petchys_Bay,Huon,IPHC31,1,4,Live,MGD1,Diala suturalis,0
Petchys_Bay,Huon,IPHC31,1,4,Live,MGP11,Pyramidellid sp.11,0
Petchys_Bay,Huon,IPHC31,1,2.8,Dead,MPX55,Corbula gibba,13
Petchys_Bay,Huon,IPHC31,1,2.8,Dead,MPN1,Ennucula obliqua,0
Petchys_Bay,Huon,IPHC31,1,2.8,Dead,MGN1,Nassarius nigellus,0
Petchys_Bay,Huon,IPHC31,1,2.8,Dead,MPX26,Theora lubrica,0
Petchys_Bay,Huon,IPHC31,1,2.8,Dead,MPX8,Pratulum thetidis,0
Petchys_Bay,Huon,IPHC31,1,2.8,Dead,MPX23,Fulvia tenuicostata,0
Petchys_Bay,Huon,IPHC31,1,2.8,Dead,MPX15,Hiatella australis,0
Petchys_Bay,Huon,IPHC31,1,2.8,Dead,MPX27,Plectodon brazieri,0
Petchys_Bay,Huon,IPHC31,1,2.8,Dead,MPV3,Tawera gallinula,0
Petchys_Bay,Huon,IPHC31,1,2.8,Dead,MPX9,Myadora albida,0
Petchys_Bay,Huon,IPHC31,1,2.8,Dead,MPV4,Timoclea sp.4,0
Petchys_Bay,Huon,IPHC31,1,2.8,Dead,MGD1,Diala suturalis,0
Petchys_Bay,Huon,IPHC31,1,2.8,Dead,MGP11,Pyramidellid sp.11,0
Petchys_Bay,Huon,IPHC31,1,2.8,Live,MPX55,Corbula gibba,3
Petchys_Bay,Huon,IPHC31,1,2.8,Live,MPN1,Ennucula obliqua,1
Petchys_Bay,Huon,IPHC31,1,2.8,Live,MGN1,Nassarius nigellus,0
Petchys_Bay,Huon,IPHC31,1,2.8,Live,MPX26,Theora lubrica,0
Petchys_Bay,Huon,IPHC31,1,2.8,Live,MPX8,Pratulum thetidis,0
Petchys_Bay,Huon,IPHC31,1,2.8,Live,MPX23,Fulvia tenuicostata,0
Petchys_Bay,Huon,IPHC31,1,2.8,Live,MPX15,Hiatella australis,0
Petchys_Bay,Huon,IPHC31,1,2.8,Live,MPX27,Plectodon brazieri,0
Petchys_Bay,Huon,IPHC31,1,2.8,Live,MPV3,Tawera gallinula,0
Petchys_Bay,Huon,IPHC31,1,2.8,Live,MPX9,Myadora albida,0
Petchys_Bay,Huon,IPHC31,1,2.8,Live,MPV4,Timoclea sp.4,0
Petchys_Bay,Huon,IPHC31,1,2.8,Live,MGD1,Diala suturalis,0
Petchys_Bay,Huon,IPHC31,1,2.8,Live,MGP11,Pyramidellid sp.11,0
Petchys_Bay,Huon,IPHC31,1,2,Dead,MPX55,Corbula gibba,42
Petchys_Bay,Huon,IPHC31,1,2,Dead,MPN1,Ennucula obliqua,1
Petchys_Bay,Huon,IPHC31,1,2,Dead,MGN1,Nassarius nigellus,3
Petchys_Bay,Huon,IPHC31,1,2,Dead,MPX26,Theora lubrica,3
Petchys_Bay,Huon,IPHC31,1,2,Dead,MPX8,Pratulum thetidis,7
Petchys_Bay,Huon,IPHC31,1,2,Dead,MPX23,Fulvia tenuicostata,0
Petchys_Bay,Huon,IPHC31,1,2,Dead,MPX15,Hiatella australis,0
Petchys_Bay,Huon,IPHC31,1,2,Dead,MPX27,Plectodon brazieri,0
Petchys_Bay,Huon,IPHC31,1,2,Dead,MPV3,Tawera gallinula,0
Petchys_Bay,Huon,IPHC31,1,2,Dead,MPX9,Myadora albida,0
Petchys_Bay,Huon,IPHC31,1,2,Dead,MPV4,Timoclea sp.4,0
Petchys_Bay,Huon,IPHC31,1,2,Dead,MGD1,Diala suturalis,0
Petchys_Bay,Huon,IPHC31,1,2,Dead,MGP11,Pyramidellid sp.11,0
Petchys_Bay,Huon,IPHC31,1,2,Live,MPX55,Corbula gibba,3
Petchys_Bay,Huon,IPHC31,1,2,Live,MPN1,Ennucula obliqua,2
Petchys_Bay,Huon,IPHC31,1,2,Live,MGN1,Nassarius nigellus,0
Petchys_Bay,Huon,IPHC31,1,2,Live,MPX26,Theora lubrica,0
Petchys_Bay,Huon,IPHC31,1,2,Live,MPX8,Pratulum thetidis,0
Petchys_Bay,Huon,IPHC31,1,2,Live,MPX23,Fulvia tenuicostata,0
Petchys_Bay,Huon,IPHC31,1,2,Live,MPX15,Hiatella australis,0
Petchys_Bay,Huon,IPHC31,1,2,Live,MPX27,Plectodon brazieri,0
Petchys_Bay,Huon,IPHC31,1,2,Live,MPV3,Tawera gallinula,0
Petchys_Bay,Huon,IPHC31,1,2,Live,MPX9,Myadora albida,0
Petchys_Bay,Huon,IPHC31,1,2,Live,MPV4,Timoclea sp.4,0
Petchys_Bay,Huon,IPHC31,1,2,Live,MGD1,Diala suturalis,0
Petchys_Bay,Huon,IPHC31,1,2,Live,MGP11,Pyramidellid sp.11,0
Petchys_Bay,Huon,IPHC31,1,1.4,Dead,MPX55,Corbula gibba,141
Petchys_Bay,Huon,IPHC31,1,1.4,Dead,MPN1,Ennucula obliqua,14
Petchys_Bay,Huon,IPHC31,1,1.4,Dead,MGN1,Nassarius nigellus,11
Petchys_Bay,Huon,IPHC31,1,1.4,Dead,MPX26,Theora lubrica,3
Petchys_Bay,Huon,IPHC31,1,1.4,Dead,MPX8,Pratulum thetidis,2
Petchys_Bay,Huon,IPHC31,1,1.4,Dead,MPX23,Fulvia tenuicostata,0
Petchys_Bay,Huon,IPHC31,1,1.4,Dead,MPX15,Hiatella australis,0
Petchys_Bay,Huon,IPHC31,1,1.4,Dead,MPX27,Plectodon brazieri,0
Petchys_Bay,Huon,IPHC31,1,1.4,Dead,MPV3,Tawera gallinula,0
Petchys_Bay,Huon,IPHC31,1,1.4,Dead,MPX9,Myadora albida,0
Petchys_Bay,Huon,IPHC31,1,1.4,Dead,MPV4,Timoclea sp.4,0
Petchys_Bay,Huon,IPHC31,1,1.4,Dead,MGD1,Diala suturalis,0
Petchys_Bay,Huon,IPHC31,1,1.4,Dead,MGP11,Pyramidellid sp.11,0
Petchys_Bay,Huon,IPHC31,1,1.4,Live,MPX55,Corbula gibba,13
Petchys_Bay,Huon,IPHC31,1,1.4,Live,MPN1,Ennucula obliqua,5
Petchys_Bay,Huon,IPHC31,1,1.4,Live,MGN1,Nassarius nigellus,0
Petchys_Bay,Huon,IPHC31,1,1.4,Live,MPX26,Theora lubrica,3
Petchys_Bay,Huon,IPHC31,1,1.4,Live,MPX8,Pratulum thetidis,0
Petchys_Bay,Huon,IPHC31,1,1.4,Live,MPX23,Fulvia tenuicostata,0
Petchys_Bay,Huon,IPHC31,1,1.4,Live,MPX15,Hiatella australis,0
Petchys_Bay,Huon,IPHC31,1,1.4,Live,MPX27,Plectodon brazieri,0
Petchys_Bay,Huon,IPHC31,1,1.4,Live,MPV3,Tawera gallinula,0
Petchys_Bay,Huon,IPHC31,1,1.4,Live,MPX9,Myadora albida,0
Petchys_Bay,Huon,IPHC31,1,1.4,Live,MPV4,Timoclea sp.4,0
Petchys_Bay,Huon,IPHC31,1,1.4,Live,MGD1,Diala suturalis,0
Petchys_Bay,Huon,IPHC31,1,1.4,Live,MGP11,Pyramidellid sp.11,0
Petchys_Bay,Huon,IPHC31,1,1,Dead,MPX55,Corbula gibba,100
Petchys_Bay,Huon,IPHC31,1,1,Dead,MPN1,Ennucula obliqua,6
Petchys_Bay,Huon,IPHC31,1,1,Dead,MGN1,Nassarius nigellus,5
Petchys_Bay,Huon,IPHC31,1,1,Dead,MPX26,Theora lubrica,4
Petchys_Bay,Huon,IPHC31,1,1,Dead,MPX8,Pratulum thetidis,0
Petchys_Bay,Huon,IPHC31,1,1,Dead,MPX23,Fulvia tenuicostata,0
